shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
44,120,350.65,351.4,351.08349999999996,0.14779292946551953,351.11,97.2816,97.287,97.28398083333333,0.0009883737344184595,97.2839,0.00015734166666666666,6.532017246268993e-05,15.752407176666667,0.0005187248708280092
45,1,352.02,352.02,352.02,0.0,352.02,69.9971,69.9971,69.9971,0.0,69.9971,0.000357,0.0,15.74913245,0.0
46,4,355.49,360.44,357.97,2.230212994312429,357.975,53.0442,53.0482,53.045775,0.0015943258763517036,53.04535,0.0005625,0.00016502196823453536,15.72824024,0.00782051114365002
47,6,360.73,365.26,363.74,1.6224158940707276,364.45500000000004,53.028,53.0434,53.03926666666666,0.005549073996823717,53.04235,0.0004888333333333333,0.00024750179572861463,15.708029388333335,0.005675056355868237
48,8,361.32,366.32,365.5475,1.6032213664993389,366.065,53.1443,53.2171,53.1625875,0.020994608682946187,53.1566,0.000294125,0.00044054268734709464,15.7017095175,0.00560974140858288
49,333,361.94,363.89,363.3913513513513,0.23729514251315018,363.46,42.9856,43.0056,42.999856756756756,0.00158364131409344,42.9999,0.00019582282282282283,0.00016328164788541243,15.709242783903905,0.0008296924757319596
50,307,366.33,370.73,366.8508143322475,0.24956180761616142,366.87,53.1557,53.2174,53.15855504885994,0.0035487850259601117,53.1584,0.00011371661237785015,3.878229326974067e-05,15.697146059674267,0.0008712220437028869
51,5,366.64,370.84,368.704,1.5791212746334584,368.45,53.0425,53.0486,53.04521999999999,0.0019973983078006735,53.0453,0.0004864,0.0002127774424134288,15.690673812,0.0055187157773504015
52,7,373.64,378.16,376.0657142857143,1.4558832090409497,375.94,53.0439,53.0503,53.046814285714284,0.001896936305451377,53.047,0.0003941428571428572,0.000220899090453685,15.665000562857143,0.005067262632503262
53,2,374.86,376.54,375.70000000000005,0.8400000000000034,375.70000000000005,53.1519,53.1781,53.165,0.013100000000001444,53.165,0.000454,0.000325,15.666273995000001,0.0029387450000006865
54,1,376.38,376.38,376.38,0.0,376.38,42.999,42.999,42.999,0.0,42.999,0.000732,0.0,15.66390705,0.0
55,8,379.35,383.76,380.71875,1.3384360042601957,380.375,53.0418,53.0474,53.0448125,0.0019770163757544964,53.045100000000005,0.000388625,0.0002964970225398562,15.6488050225,0.0046531978863483614
56,1,383.99,383.99,383.99,0.0,383.99,53.2162,53.2162,53.2162,0.0,53.2162,8.3e-05,0.0,15.63743181,0.0
57,16,384.51,389.24,387.18,1.4375499991304663,387.1,53.0246,53.052,53.042874999999995,0.007268553845160293,53.044799999999995,0.000346875,0.0002508293431299456,15.62637169625,0.004982914163649286
58,1,384.91,384.91,384.91,0.0,384.91,69.9687,69.9687,69.9687,0.0,69.9687,0.000598,0.0,15.6342551,0.0
59,12,389.83,393.98,391.59999999999997,1.3722791261255844,391.69000000000005,53.0241,53.0553,53.044558333333335,0.00720167322378904,53.045500000000004,0.00046333333333333334,0.0002471761630003095,15.611052565,0.004749387704597064
60,1,392.05,392.05,392.05,0.0,392.05,42.9914,42.9914,42.9914,0.0,42.9914,0.002587,0.0,15.609489,0.0
61,9,395.03,399.62,396.53555555555556,1.2285683729095367,396.35,53.0437,53.054,53.0469,0.0029491995147464434,53.0464,0.0005323333333333333,0.0002443776676467071,15.593981476666666,0.004241148830265655
62,1,399.57,399.57,399.57,0.0,399.57,70.0027,70.0027,70.0027,0.0,70.0027,0.000324,0.0,15.58349723,0.0
63,11,400.65,405.52,402.73545454545456,1.606545495699408,403.4,53.0256,53.0535,53.0454,0.007757576941288336,53.0471,0.00048118181818181815,0.0002864363544034991,15.572578491818183,0.00553909988706862
64,12,405.82,410.64,407.86083333333335,1.7032931746733775,407.12,53.0434,53.0534,53.048383333333334,0.002899664731579413,53.0489,0.0004561666666666666,0.0002932663275742527,15.554920981666667,0.0058642897532448866
65,2,407.29,407.78,407.53499999999997,0.24499999999997613,407.53499999999997,53.1538,53.1587,53.15625,0.002450000000003172,53.15625,0.0007085,0.0005935,15.55602497,0.000842529999999897
66,20,411.39,415.58,413.721,1.3766586359733515,414.35,53.0457,53.0684,53.051905,0.004966938191683058,53.0513,0.00042955,0.0002550679272272388,15.534767799499999,0.004728972655581111
67,14,416.4,421.23,418.57071428571425,1.7455145139377573,418.475,53.0232,53.0544,53.046371428571426,0.008498607328886588,53.049350000000004,0.00046492857142857143,0.00024594583151746303,15.51812857857143,0.005987598753922149
68,2,416.9,418.23,417.565,0.6650000000000205,417.565,53.2105,53.2114,53.21095,0.0004499999999971749,53.21095,0.00037799999999999997,8.200000000000001e-05,15.521569985,0.002287695000000589
69,3,417.4,419.35,418.09,0.892300397848189,417.52,42.9949,42.9983,42.99696666666667,0.0014817407180593748,42.9977,0.001426,0.00027716180593051904,15.519782993333331,0.0030523673375524242
70,25,421.86,426.81,424.45160000000004,1.5615727456638087,424.91,53.0425,53.0576,53.050964,0.003373529902047102,53.0512,0.00038612,0.0002645310295598609,15.4979875056,0.005342044273418402
71,1,424.54,424.54,424.54,0.0,424.54,53.2174,53.2174,53.2174,0.0,53.2174,0.000194,0.0,15.49767852,0.0
72,13,426.96,431.66,428.89384615384614,1.3666384275718297,428.59,53.0468,53.0527,53.05065384615385,0.0019385225875616881,53.0512,0.0004956923076923077,0.00025550805635812216,15.482804263076922,0.004663787113978735
73,2,430.05,431.24,430.645,0.5949999999999989,430.645,53.1545,53.2091,53.181799999999996,0.027300000000000324,53.181799999999996,0.00044050000000000003,0.0003405,15.476818795,0.002038044999999933
74,16,432.68,437.39,435.13625,1.7609297082791164,435.73,53.028,53.0561,53.0499875,0.006267463103202409,53.051249999999996,0.0004353125,0.00021522189675716086,15.461506469375,0.005997489219955104
75,2,435.51,438.78,437.145,1.634999999999991,437.145,42.9985,42.9988,42.99865,0.00015000000000142677,42.99865,0.0009225,0.0007135,15.454657205,0.005569555000000115
76,8,437.77,442.65,440.47,1.734185687866211,441.07500000000005,53.033,53.0617,53.0501875,0.0075475886049784155,53.051050000000004,0.0005325,0.0001863565131676379,15.44334917125,0.005894932664395963
