shell_id,satellite_name,satellite_id,altitude_km,inclination_deg,eccentricity,mean_motion
96,STARLINK-31870,31870,490.17,43.0076,0.000355,15.27584246
96,STARLINK-31952,31952,490.17,43.0027,0.000099,15.27584151
96,STARLINK-31972,31972,490.17,43.0024,0.000034,15.27584124
96,STARLINK-35504,35504,490.17,43.0035,0.000208,15.27584121
96,STARLINK-32761,32761,490.17,42.9958,0.000080,15.27584119
96,STARLINK-31823,31823,490.17,43.0000,0.000108,15.27584092
96,STARLINK-35991,35991,490.17,43.0039,0.000201,15.27584089
96,STARLINK-31138,31138,490.17,43.0023,0.000155,15.27584088
96,STARLINK-32797,32797,490.17,43.0019,0.000102,15.27584070
96,STARLINK-31564,31564,490.17,43.0012,0.000096,15.27584067
96,STARLINK-31861,31861,490.17,43.0024,0.000095,15.27584040
96,STARLINK-31678,31678,490.17,43.0036,0.000069,15.27584037
96,STARLINK-31635,31635,490.17,43.0051,0.000138,15.27584020
96,STARLINK-32333,32333,490.17,43.0031,0.000086,15.27583994
96,STARLINK-34094,34094,490.17,42.9934,0.000104,15.27583986
96,STARLINK-30917,30917,490.17,43.0024,0.000040,15.27583919
96,STARLINK-31787,31787,490.17,43.0021,0.000126,15.27583875
96,STARLINK-31452,31452,490.17,42.9993,0.000080,15.27583855
96,STARLINK-31196,31196,490.17,43.0023,0.000108,15.27583804
96,STARLINK-31524,31524,490.17,43.0046,0.000128,15.27583757
96,STARLINK-31137,31137,490.17,43.0031,0.000118,15.27583723
96,STARLINK-31178,31178,490.17,43.0037,0.000153,15.27583720
96,STARLINK-31166,31166,490.17,43.0049,0.000166,15.27583708
96,STARLINK-36031,36031,490.18,43.0016,0.000123,15.27583682
96,STARLINK-31512,31512,490.18,43.0020,0.000125,15.27583675
96,STARLINK-33754,33754,490.18,43.0016,0.000158,15.27583658
96,STARLINK-31223,31223,490.18,43.0010,0.000104,15.27583599
96,STARLINK-31480,31480,490.18,43.0006,0.000106,15.27583590
96,STARLINK-32588,32588,490.18,43.0025,0.000109,15.27583577
96,STARLINK-31863,31863,490.18,43.0008,0.000140,15.27583528
96,STARLINK-31969,31969,490.18,42.9982,0.000095,15.27583522
96,STARLINK-31444,31444,490.18,43.0013,0.000133,15.27583501
96,STARLINK-31457,31457,490.18,43.0005,0.000123,15.27583499
96,STARLINK-30950,30950,490.18,43.0018,0.000126,15.27583434
96,STARLINK-31192,31192,490.18,43.0019,0.000102,15.27583433
96,STARLINK-31651,31651,490.18,43.0042,0.000119,15.27583401
96,STARLINK-31797,31797,490.18,43.0001,0.000081,15.27583394
96,STARLINK-31266,31266,490.18,43.0034,0.000101,15.27583387
96,STARLINK-31364,31364,490.18,43.0016,0.000096,15.27583361
96,STARLINK-31065,31065,490.18,42.9999,0.000049,15.27583302
96,STARLINK-30576,30576,490.18,42.9997,0.000105,15.27583259
96,STARLINK-36128,36128,490.18,43.0035,0.000192,15.27583156
96,STARLINK-31896,31896,490.18,43.0089,0.000234,15.27583099
96,STARLINK-31404,31404,490.18,42.9991,0.000089,15.27583051
96,STARLINK-31900,31900,490.18,43.0016,0.000074,15.27583048
96,STARLINK-31561,31561,490.18,43.0020,0.000193,15.27583031
96,STARLINK-33622,33622,490.18,42.9957,0.000037,15.27583026
96,STARLINK-31199,31199,490.18,43.0031,0.000135,15.27583020
96,STARLINK-36101,36101,490.18,43.0010,0.000189,15.27583012
96,STARLINK-31942,31942,490.18,43.0035,0.000112,15.27583012
96,STARLINK-31412,31412,490.18,42.9992,0.000057,15.27583000
96,STARLINK-32577,32577,490.18,43.0023,0.000135,15.27582993
96,STARLINK-31231,31231,490.18,43.0032,0.000114,15.27582947
96,STARLINK-31963,31963,490.18,42.9995,0.000113,15.27582930
96,STARLINK-32676,32676,490.18,43.0044,0.000151,15.27582920
96,STARLINK-31817,31817,490.18,43.0016,0.000092,15.27582901
96,STARLINK-31416,31416,490.18,42.9996,0.000081,15.27582860
96,STARLINK-31234,31234,490.18,43.0021,0.000087,15.27582825
96,STARLINK-36470,36470,490.18,43.0007,0.000111,15.27582734
96,STARLINK-32093,32093,490.18,43.0015,0.000111,15.27582538
96,STARLINK-31631,31631,490.18,43.0078,0.000184,15.27582529
96,STARLINK-31671,31671,490.18,43.0008,0.000069,15.27582459
96,STARLINK-31235,31235,490.18,43.0017,0.000221,15.27582457
96,STARLINK-31685,31685,490.18,43.0049,0.000073,15.27582457
96,STARLINK-32518,32518,490.18,42.9991,0.000088,15.27582424
96,STARLINK-31316,31316,490.18,42.9990,0.000084,15.27582422
96,STARLINK-31485,31485,490.18,43.0023,0.000153,15.27582416
96,STARLINK-31941,31941,490.18,43.0007,0.000092,15.27582386
96,STARLINK-33550,33550,490.18,42.9980,0.000171,15.27582334
96,STARLINK-31765,31765,490.18,43.0031,0.000092,15.27582302
96,STARLINK-32108,32108,490.18,42.9985,0.000130,15.27582240
96,STARLINK-32491,32491,490.18,43.0032,0.000163,15.27582182
96,STARLINK-31405,31405,490.18,42.9959,0.000093,15.27582176
96,STARLINK-31917,31917,490.18,42.9994,0.000075,15.27582145
96,STARLINK-31463,31463,490.18,43.0001,0.000084,15.27582141
96,STARLINK-32327,32327,490.18,43.0015,0.000122,15.27582102
96,STARLINK-30567,30567,490.18,43.0008,0.000105,15.27582081
96,STARLINK-31764,31764,490.18,43.0000,0.000066,15.27582062
96,STARLINK-31684,31684,490.18,43.0039,0.000079,15.27582049
96,STARLINK-33545,33545,490.18,43.0012,0.000194,15.27581965
96,STARLINK-31397,31397,490.18,43.0002,0.000062,15.27581946
96,STARLINK-33911,33911,490.18,42.9981,0.000108,15.27581914
96,STARLINK-31203,31203,490.18,43.0021,0.000116,15.27581910
96,STARLINK-32094,32094,490.18,42.9990,0.000106,15.27581856
96,STARLINK-32496,32496,490.18,43.0025,0.000164,15.27581776
96,STARLINK-31768,31768,490.18,43.0044,0.000150,15.27581748
96,STARLINK-31597,31597,490.18,43.0016,0.000134,15.27581733
96,STARLINK-34144,34144,490.18,42.9995,0.000135,15.27581724
96,STARLINK-31691,31691,490.18,43.0023,0.000136,15.27581724
96,STARLINK-31240,31240,490.18,42.9997,0.000253,15.27581720
96,STARLINK-31312,31312,490.18,43.0006,0.000097,15.27581566
96,STARLINK-31187,31187,490.18,43.0015,0.000124,15.27581541
96,STARLINK-31158,31158,490.18,43.0045,0.000152,15.27581537
96,STARLINK-31824,31824,490.18,43.0026,0.000110,15.27581532
96,STARLINK-31658,31658,490.18,43.0029,0.000139,15.27581527
96,STARLINK-32092,32092,490.18,43.0004,0.000139,15.27581513
96,STARLINK-30264,30264,490.18,42.9986,0.000119,15.27581497
96,STARLINK-32418,32418,490.18,43.0004,0.000142,15.27581489
96,STARLINK-31563,31563,490.18,42.9997,0.000139,15.27581444
96,STARLINK-31814,31814,490.18,43.0014,0.000142,15.27581396
96,STARLINK-31880,31880,490.18,43.0031,0.000110,15.27581382
96,STARLINK-31086,31086,490.18,42.9973,0.000076,15.27581376
96,STARLINK-31665,31665,490.18,43.0051,0.000120,15.27581370
96,STARLINK-31718,31718,490.18,43.0008,0.000116,15.27581369
96,STARLINK-31904,31904,490.18,43.0017,0.000093,15.27581361
96,STARLINK-32456,32456,490.18,43.0035,0.000164,15.27581358
96,STARLINK-31712,31712,490.18,43.0007,0.000055,15.27581351
96,STARLINK-31612,31612,490.18,43.0032,0.000188,15.27581348
96,STARLINK-36467,36467,490.18,43.0035,0.000274,15.27581334
96,STARLINK-32318,32318,490.18,43.0017,0.000139,15.27581327
96,STARLINK-31565,31565,490.18,43.0007,0.000101,15.27581312
96,STARLINK-31543,31543,490.18,43.0022,0.000116,15.27581301
96,STARLINK-36448,36448,490.18,43.0004,0.000192,15.27581295
96,STARLINK-31215,31215,490.18,43.0043,0.000125,15.27581279
96,STARLINK-31394,31394,490.18,43.0031,0.000139,15.27581271
96,STARLINK-33698,33698,490.18,43.0038,0.000187,15.27581236
96,STARLINK-30933,30933,490.18,42.9991,0.000083,15.27581214
96,STARLINK-33586,33586,490.18,42.9961,0.000118,15.27581187
96,STARLINK-30925,30925,490.18,43.0014,0.000083,15.27581181
96,STARLINK-31568,31568,490.18,42.9970,0.000138,15.27581178
96,STARLINK-31805,31805,490.18,42.9993,0.000121,15.27581161
96,STARLINK-31816,31816,490.18,43.0004,0.000176,15.27581148
96,STARLINK-31927,31927,490.18,43.0004,0.000085,15.27581132
96,STARLINK-35914,35914,490.18,43.0023,0.000166,15.27581128
96,STARLINK-31211,31211,490.18,43.0011,0.000056,15.27581012
96,STARLINK-31557,31557,490.18,43.0020,0.000160,15.27581002
96,STARLINK-32486,32486,490.18,43.0029,0.000107,15.27580997
96,STARLINK-31774,31774,490.18,43.0004,0.000108,15.27580959
96,STARLINK-32346,32346,490.18,43.0060,0.000156,15.27580944
96,STARLINK-35743,35743,490.18,43.0004,0.000178,15.27580937
96,STARLINK-31509,31509,490.18,42.9999,0.000070,15.27580932
96,STARLINK-32421,32421,490.18,43.0070,0.000207,15.27580927
96,STARLINK-31147,31147,490.18,43.0008,0.000070,15.27580891
96,STARLINK-31422,31422,490.18,43.0014,0.000139,15.27580879
96,STARLINK-34155,34155,490.18,43.0010,0.000140,15.27580867
96,STARLINK-31919,31919,490.18,43.0018,0.000128,15.27580857
96,STARLINK-31291,31291,490.18,43.0043,0.000088,15.27580815
96,STARLINK-31017,31017,490.18,43.0014,0.000133,15.27580795
96,STARLINK-31687,31687,490.18,43.0007,0.000121,15.27580778
96,STARLINK-31936,31936,490.18,43.0045,0.000125,15.27580768
96,STARLINK-31871,31871,490.18,42.9980,0.000071,15.27580707
96,STARLINK-31483,31483,490.18,43.0024,0.000101,15.27580692
96,STARLINK-31381,31381,490.18,43.0002,0.000050,15.27580635
96,STARLINK-31966,31966,490.18,43.0041,0.000107,15.27580632
96,STARLINK-31403,31403,490.18,43.0021,0.000142,15.27580602
96,STARLINK-31212,31212,490.18,43.0067,0.000148,15.27580599
96,STARLINK-30774,30774,490.18,43.0007,0.000089,15.27580576
96,STARLINK-31747,31747,490.18,43.0003,0.000070,15.27580572
96,STARLINK-31865,31865,490.18,43.0015,0.000072,15.27580559
96,STARLINK-31514,31514,490.18,43.0038,0.000132,15.27580557
96,STARLINK-32451,32451,490.18,43.0009,0.000141,15.27580548
96,STARLINK-31957,31957,490.18,43.0025,0.000158,15.27580468
96,STARLINK-31133,31133,490.18,43.0025,0.000147,15.27580454
96,STARLINK-31903,31903,490.18,43.0030,0.000119,15.27580441
96,STARLINK-31455,31455,490.18,43.0017,0.000147,15.27580436
96,STARLINK-32398,32398,490.19,43.0064,0.000129,15.27580357
96,STARLINK-32352,32352,490.19,42.9993,0.000098,15.27580341
96,STARLINK-31259,31259,490.19,43.0000,0.000077,15.27580302
96,STARLINK-36526,36526,490.19,43.0039,0.000151,15.27580256
96,STARLINK-31571,31571,490.19,43.0065,0.000136,15.27580236
96,STARLINK-30577,30577,490.19,42.9984,0.000144,15.27580225
96,STARLINK-31537,31537,490.19,43.0023,0.000152,15.27580217
96,STARLINK-31910,31910,490.19,43.0001,0.000107,15.27580212
96,STARLINK-32399,32399,490.19,43.0000,0.000107,15.27580204
96,STARLINK-31493,31493,490.19,43.0026,0.000173,15.27580175
96,STARLINK-32569,32569,490.19,43.0032,0.000113,15.27580164
96,STARLINK-31200,31200,490.19,43.0022,0.000195,15.27580135
96,STARLINK-32348,32348,490.19,43.0024,0.000122,15.27580119
96,STARLINK-32466,32466,490.19,43.0013,0.000139,15.27580110
96,STARLINK-31610,31610,490.19,43.0033,0.000109,15.27580109
96,STARLINK-31741,31741,490.19,43.0023,0.000075,15.27580095
96,STARLINK-31737,31737,490.19,43.0065,0.000154,15.27580059
96,STARLINK-31699,31699,490.19,43.0045,0.000123,15.27580056
96,STARLINK-31174,31174,490.19,43.0029,0.000129,15.27580044
96,STARLINK-31964,31964,490.19,43.0001,0.000111,15.27580032
96,STARLINK-31197,31197,490.19,43.0000,0.000097,15.27580009
96,STARLINK-36463,36463,490.19,43.0030,0.000133,15.27579964
96,STARLINK-31495,31495,490.19,42.9992,0.000091,15.27579958
96,STARLINK-32096,32096,490.19,43.0034,0.000136,15.27579940
96,STARLINK-36540,36540,490.19,43.0018,0.000175,15.27579925
96,STARLINK-32390,32390,490.19,43.0035,0.000144,15.27579919
96,STARLINK-32341,32341,490.19,43.0031,0.000109,15.27579912
96,STARLINK-31913,31913,490.19,43.0016,0.000102,15.27579894
96,STARLINK-31899,31899,490.19,42.9998,0.000089,15.27579880
96,STARLINK-31201,31201,490.19,43.0024,0.000074,15.27579880
96,STARLINK-30979,30979,490.19,42.9988,0.000104,15.27579862
96,STARLINK-32450,32450,490.19,42.9926,0.000064,15.27579828
96,STARLINK-32362,32362,490.19,42.9995,0.000078,15.27579826
96,STARLINK-35583,35583,490.19,43.0029,0.000118,15.27579817
96,STARLINK-33605,33605,490.19,42.9988,0.000106,15.27579789
96,STARLINK-31575,31575,490.19,43.0017,0.000141,15.27579752
96,STARLINK-31207,31207,490.19,43.0046,0.000134,15.27579750
96,STARLINK-33752,33752,490.19,43.0023,0.000085,15.27579730
96,STARLINK-31848,31848,490.19,43.0009,0.000115,15.27579716
96,STARLINK-33712,33712,490.19,42.9985,0.000137,15.27579712
96,STARLINK-31907,31907,490.19,42.9969,0.000069,15.27579704
96,STARLINK-31886,31886,490.19,43.0027,0.000105,15.27579701
96,STARLINK-31748,31748,490.19,43.0037,0.000098,15.27579682
96,STARLINK-31770,31770,490.19,43.0014,0.000128,15.27579649
96,STARLINK-31438,31438,490.19,43.0012,0.000115,15.27579625
96,STARLINK-31546,31546,490.19,43.0039,0.000152,15.27579612
96,STARLINK-31611,31611,490.19,42.9981,0.000114,15.27579574
96,STARLINK-31950,31950,490.19,43.0035,0.000171,15.27579574
96,STARLINK-31446,31446,490.19,43.0000,0.000095,15.27579557
96,STARLINK-31872,31872,490.19,43.0040,0.000125,15.27579551
96,STARLINK-31341,31341,490.19,43.0018,0.000098,15.27579516
96,STARLINK-31237,31237,490.19,43.0069,0.000158,15.27579459
96,STARLINK-31433,31433,490.19,43.0022,0.000145,15.27579409
96,STARLINK-31815,31815,490.19,43.0021,0.000120,15.27579393
96,STARLINK-31515,31515,490.19,43.0063,0.000158,15.27579381
96,STARLINK-31276,31276,490.19,43.0004,0.000269,15.27579336
96,STARLINK-31692,31692,490.19,43.0023,0.000113,15.27579305
96,STARLINK-31744,31744,490.19,43.0030,0.000078,15.27579247
96,STARLINK-31800,31800,490.19,43.0003,0.000114,15.27579239
96,STARLINK-31510,31510,490.19,43.0016,0.000107,15.27579236
96,STARLINK-31161,31161,490.19,43.0032,0.000168,15.27579232
96,STARLINK-31902,31902,490.19,43.0006,0.000127,15.27579213
96,STARLINK-32401,32401,490.19,43.0001,0.000087,15.27579143
96,STARLINK-32394,32394,490.19,43.0024,0.000074,15.27579118
96,STARLINK-31472,31472,490.19,42.9998,0.000202,15.27579082
96,STARLINK-32616,32616,490.19,43.0050,0.000173,15.27579064
96,STARLINK-31640,31640,490.19,43.0014,0.000152,15.27579058
96,STARLINK-31849,31849,490.19,43.0018,0.000151,15.27579035
96,STARLINK-35680,35680,490.19,43.0029,0.000123,15.27579035
96,STARLINK-31804,31804,490.19,43.0006,0.000074,15.27579021
96,STARLINK-31729,31729,490.19,43.0043,0.000157,15.27579013
96,STARLINK-30254,30254,490.19,42.9981,0.000085,15.27579003
96,STARLINK-32106,32106,490.19,42.9971,0.000027,15.27578961
96,STARLINK-31277,31277,490.19,43.0012,0.000126,15.27578948
96,STARLINK-31467,31467,490.19,43.0017,0.000164,15.27578879
96,STARLINK-31912,31912,490.19,43.0047,0.000110,15.27578877
96,STARLINK-31205,31205,490.19,43.0022,0.000132,15.27578868
96,STARLINK-30896,30896,490.19,43.0020,0.000090,15.27578846
96,STARLINK-31448,31448,490.19,43.0029,0.000133,15.27578835
96,STARLINK-31689,31689,490.19,43.0012,0.000106,15.27578830
96,STARLINK-31736,31736,490.19,43.0041,0.000183,15.27578828
96,STARLINK-31309,31309,490.19,43.0007,0.000093,15.27578782
96,STARLINK-31650,31650,490.19,43.0033,0.000122,15.27578781
96,STARLINK-32091,32091,490.19,43.0024,0.000122,15.27578772
96,STARLINK-33686,33686,490.19,42.9981,0.000181,15.27578769
96,STARLINK-31753,31753,490.19,43.0023,0.000116,15.27578762
96,STARLINK-31181,31181,490.19,42.9981,0.000085,15.27578760
96,STARLINK-36048,36048,490.19,43.0000,0.000124,15.27578736
96,STARLINK-32613,32613,490.19,42.9962,0.000076,15.27578680
96,STARLINK-31334,31334,490.19,43.0030,0.000119,15.27578658
96,STARLINK-31567,31567,490.19,43.0021,0.000121,15.27578653
96,STARLINK-31587,31587,490.19,43.0031,0.000110,15.27578643
96,STARLINK-31414,31414,490.19,43.0030,0.000113,15.27578640
96,STARLINK-31445,31445,490.19,43.0006,0.000093,15.27578637
96,STARLINK-31581,31581,490.19,42.9992,0.000146,15.27578570
96,STARLINK-31885,31885,490.19,43.0040,0.000118,15.27578561
96,STARLINK-31289,31289,490.19,43.0049,0.000105,15.27578547
96,STARLINK-32337,32337,490.19,43.0018,0.000095,15.27578542
96,STARLINK-31184,31184,490.19,43.0023,0.000150,15.27578537
96,STARLINK-31213,31213,490.19,43.0019,0.000117,15.27578527
96,STARLINK-32956,32956,490.19,43.0042,0.000172,15.27578515
96,STARLINK-31556,31556,490.19,43.0016,0.000123,15.27578481
96,STARLINK-32324,32324,490.19,43.0026,0.000105,15.27578472
96,STARLINK-31958,31958,490.19,43.0044,0.000113,15.27578411
96,STARLINK-36036,36036,490.19,43.0005,0.000104,15.27578391
96,STARLINK-30863,30863,490.19,43.0025,0.000028,15.27578356
96,STARLINK-34025,34025,490.19,42.9960,0.000071,15.27578335
96,STARLINK-31566,31566,490.19,43.0037,0.000131,15.27578318
96,STARLINK-33931,33931,490.19,43.0043,0.000190,15.27578307
96,STARLINK-31270,31270,490.19,43.0041,0.000244,15.27578296
96,STARLINK-31625,31625,490.19,43.0033,0.000125,15.27578289
96,STARLINK-31219,31219,490.19,43.0044,0.000100,15.27578270
96,STARLINK-31819,31819,490.19,43.0003,0.000138,15.27578218
96,STARLINK-31960,31960,490.19,43.0026,0.000144,15.27578185
96,STARLINK-31332,31332,490.19,43.0048,0.000115,15.27578151
96,STARLINK-32100,32100,490.19,43.0019,0.000122,15.27578126
96,STARLINK-31632,31632,490.19,42.9962,0.000101,15.27578098
96,STARLINK-34115,34115,490.19,43.0013,0.000043,15.27578090
96,STARLINK-32339,32339,490.19,42.9972,0.000088,15.27578081
96,STARLINK-32660,32660,490.19,43.0005,0.000167,15.27578070
96,STARLINK-31252,31252,490.19,43.0046,0.000118,15.27578066
96,STARLINK-30499,30499,490.19,43.0041,0.000244,15.27578058
96,STARLINK-32330,32330,490.19,42.9974,0.000020,15.27578055
96,STARLINK-34106,34106,490.19,42.9941,0.000057,15.27578037
96,STARLINK-31621,31621,490.19,43.0015,0.000129,15.27577986
96,STARLINK-36481,36481,490.19,43.0021,0.000102,15.27577972
96,STARLINK-31188,31188,490.19,42.9990,0.000182,15.27577945
96,STARLINK-31879,31879,490.19,43.0030,0.000148,15.27577882
96,STARLINK-31125,31125,490.19,42.9986,0.000066,15.27577881
96,STARLINK-31401,31401,490.19,43.0010,0.000149,15.27577876
96,STARLINK-31550,31550,490.19,42.9952,0.000106,15.27577813
96,STARLINK-31574,31574,490.19,42.9988,0.000152,15.27577793
96,STARLINK-31366,31366,490.19,43.0032,0.000148,15.27577771
96,STARLINK-32760,32760,490.19,43.0025,0.000136,15.27577679
96,STARLINK-31479,31479,490.19,43.0013,0.000132,15.27577619
96,STARLINK-32472,32472,490.19,43.0016,0.000158,15.27577613
96,STARLINK-32089,32089,490.19,43.0036,0.000163,15.27577605
96,STARLINK-31504,31504,490.19,43.0044,0.000139,15.27577497
96,STARLINK-31208,31208,490.19,43.0011,0.000107,15.27577459
96,STARLINK-31759,31759,490.19,42.9985,0.000121,15.27577424
96,STARLINK-32087,32087,490.19,43.0026,0.000096,15.27577384
96,STARLINK-31589,31589,490.19,42.9973,0.000082,15.27577382
96,STARLINK-35447,35447,490.19,43.0018,0.000120,15.27577377
96,STARLINK-31730,31730,490.19,42.9986,0.000101,15.27577350
96,STARLINK-31191,31191,490.19,43.0016,0.000148,15.27577331
96,STARLINK-31667,31667,490.19,43.0015,0.000094,15.27577309
96,STARLINK-35567,35567,490.19,43.0031,0.000156,15.27577301
96,STARLINK-31937,31937,490.19,43.0042,0.000152,15.27577288
96,STARLINK-30544,30544,490.19,43.0007,0.000108,15.27577270
96,STARLINK-31163,31163,490.19,43.0018,0.000164,15.27577260
96,STARLINK-31953,31953,490.19,43.0019,0.000116,15.27577205
96,STARLINK-32909,32909,490.19,43.0037,0.000149,15.27577159
96,STARLINK-30573,30573,490.19,42.9994,0.000123,15.27577079
96,STARLINK-30862,30862,490.19,43.0095,0.000165,15.27577079
96,STARLINK-31091,31091,490.19,43.0023,0.000106,15.27577060
96,STARLINK-31959,31959,490.19,43.0031,0.000082,15.27577054
96,STARLINK-31459,31459,490.20,42.9985,0.000128,15.27576973
96,STARLINK-31881,31881,490.20,42.9989,0.000057,15.27576963
96,STARLINK-31763,31763,490.20,43.0005,0.000093,15.27576939
96,STARLINK-31657,31657,490.20,43.0047,0.000132,15.27576922
96,STARLINK-31662,31662,490.20,43.0024,0.000125,15.27576921
96,STARLINK-30996,30996,490.20,43.0039,0.000099,15.27576895
96,STARLINK-32086,32086,490.20,43.0034,0.000120,15.27576841
96,STARLINK-31428,31428,490.20,43.0002,0.000110,15.27576832
96,STARLINK-32105,32105,490.20,43.0021,0.000084,15.27576826
96,STARLINK-31762,31762,490.20,43.0040,0.000151,15.27576690
96,STARLINK-31284,31284,490.20,43.0031,0.000151,15.27576669
96,STARLINK-32514,32514,490.20,42.9924,0.000056,15.27576664
96,STARLINK-36549,36549,490.20,43.0038,0.000159,15.27576638
96,STARLINK-34134,34134,490.20,42.9970,0.000033,15.27576610
96,STARLINK-31238,31238,490.20,43.0032,0.000211,15.27576608
96,STARLINK-31660,31660,490.20,42.9971,0.000028,15.27576565
96,STARLINK-31583,31583,490.20,43.0023,0.000118,15.27576562
96,STARLINK-31149,31149,490.20,43.0016,0.000084,15.27576510
96,STARLINK-31297,31297,490.20,43.0019,0.000121,15.27576494
96,STARLINK-31751,31751,490.20,42.9976,0.000067,15.27576472
96,STARLINK-31573,31573,490.20,42.9996,0.000119,15.27576468
96,STARLINK-32610,32610,490.20,42.9930,0.000068,15.27576429
96,STARLINK-31153,31153,490.20,43.0027,0.000079,15.27576331
96,STARLINK-32090,32090,490.20,42.9985,0.000095,15.27576268
96,STARLINK-31340,31340,490.20,43.0012,0.000097,15.27576230
96,STARLINK-32302,32302,490.20,42.9948,0.000081,15.27576190
96,STARLINK-31322,31322,490.20,43.0005,0.000140,15.27576181
96,STARLINK-31931,31931,490.20,43.0044,0.000240,15.27576173
96,STARLINK-31945,31945,490.20,43.0025,0.000150,15.27576165
96,STARLINK-31305,31305,490.20,43.0011,0.000121,15.27576119
96,STARLINK-31071,31071,490.20,43.0000,0.000084,15.27576113
96,STARLINK-31600,31600,490.20,43.0003,0.000106,15.27576033
96,STARLINK-31464,31464,490.20,43.0029,0.000093,15.27576018
96,STARLINK-31374,31374,490.20,43.0030,0.000074,15.27576015
96,STARLINK-32365,32365,490.20,42.9975,0.000083,15.27576009
96,STARLINK-31461,31461,490.20,43.0006,0.000079,15.27575968
96,STARLINK-32556,32556,490.20,43.0029,0.000206,15.27575938
96,STARLINK-31471,31471,490.20,43.0075,0.000177,15.27575836
96,STARLINK-31809,31809,490.20,43.0000,0.000123,15.27575835
96,STARLINK-36449,36449,490.20,43.0010,0.000143,15.27575829
96,STARLINK-31776,31776,490.20,43.0032,0.000145,15.27575829
96,STARLINK-31535,31535,490.20,43.0017,0.000060,15.27575818
96,STARLINK-34201,34201,490.20,43.0027,0.000233,15.27575807
96,STARLINK-31193,31193,490.20,42.9995,0.000109,15.27575805
96,STARLINK-31606,31606,490.20,43.0031,0.000117,15.27575772
96,STARLINK-31195,31195,490.20,43.0018,0.000104,15.27575758
96,STARLINK-31126,31126,490.20,43.0026,0.000225,15.27575757
96,STARLINK-31168,31168,490.20,43.0011,0.000149,15.27575756
96,STARLINK-32103,32103,490.20,42.9987,0.000117,15.27575714
96,STARLINK-32088,32088,490.20,43.0016,0.000069,15.27575703
96,STARLINK-31307,31307,490.20,43.0054,0.000129,15.27575686
96,STARLINK-33704,33704,490.20,43.0007,0.000112,15.27575680
96,STARLINK-31663,31663,490.20,42.9979,0.000067,15.27575664
96,STARLINK-31494,31494,490.20,43.0038,0.000153,15.27575647
96,STARLINK-31921,31921,490.20,43.0031,0.000077,15.27575599
96,STARLINK-31868,31868,490.20,42.9997,0.000156,15.27575584
96,STARLINK-34084,34084,490.20,42.9961,0.000041,15.27575574
96,STARLINK-31924,31924,490.20,43.0038,0.000091,15.27575567
96,STARLINK-31411,31411,490.20,42.9963,0.000064,15.27575554
96,STARLINK-31962,31962,490.20,43.0057,0.000197,15.27575534
96,STARLINK-31206,31206,490.20,43.0002,0.000057,15.27575528
96,STARLINK-31862,31862,490.20,43.0008,0.000152,15.27575506
96,STARLINK-31734,31734,490.20,43.0038,0.000117,15.27575493
96,STARLINK-31594,31594,490.20,43.0002,0.000075,15.27575492
96,STARLINK-31481,31481,490.20,43.0037,0.000144,15.27575485
96,STARLINK-31767,31767,490.20,42.9992,0.000140,15.27575452
96,STARLINK-31077,31077,490.20,43.0036,0.000129,15.27575436
96,STARLINK-31956,31956,490.20,43.0025,0.000113,15.27575428
96,STARLINK-34126,34126,490.20,42.9992,0.000180,15.27575414
96,STARLINK-31877,31877,490.20,43.0044,0.000125,15.27575404
96,STARLINK-31810,31810,490.20,43.0014,0.000089,15.27575402
96,STARLINK-30372,30372,490.20,42.9986,0.000069,15.27575395
96,STARLINK-31531,31531,490.20,43.0007,0.000028,15.27575333
96,STARLINK-36497,36497,490.20,43.0015,0.000217,15.27575330
96,STARLINK-31638,31638,490.20,43.0051,0.000111,15.27575324
96,STARLINK-35976,35976,490.20,42.9999,0.000146,15.27575295
96,STARLINK-32085,32085,490.20,43.0018,0.000123,15.27575294
96,STARLINK-36427,36427,490.20,43.0042,0.000326,15.27575282
96,STARLINK-31285,31285,490.20,43.0017,0.000054,15.27575234
96,STARLINK-31781,31781,490.20,42.9954,0.000048,15.27575189
96,STARLINK-31599,31599,490.20,43.0049,0.000144,15.27575188
96,STARLINK-31274,31274,490.20,42.9997,0.000068,15.27575173
96,STARLINK-31750,31750,490.20,43.0036,0.000167,15.27575162
96,STARLINK-31144,31144,490.20,43.0008,0.000145,15.27575150
96,STARLINK-31064,31064,490.20,43.0029,0.000154,15.27575138
96,STARLINK-32403,32403,490.20,43.0036,0.000130,15.27575023
96,STARLINK-34152,34152,490.20,43.0007,0.000158,15.27575018
96,STARLINK-31290,31290,490.20,43.0027,0.000080,15.27574997
96,STARLINK-31400,31400,490.20,43.0036,0.000137,15.27574996
96,STARLINK-31110,31110,490.20,42.9994,0.000120,15.27574982
96,STARLINK-31313,31313,490.20,43.0064,0.000136,15.27574956
96,STARLINK-31777,31777,490.20,42.9996,0.000126,15.27574933
96,STARLINK-31922,31922,490.20,43.0023,0.000139,15.27574897
96,STARLINK-31533,31533,490.20,43.0065,0.000057,15.27574888
96,STARLINK-31971,31971,490.20,43.0022,0.000116,15.27574856
96,STARLINK-31970,31970,490.20,42.9995,0.000047,15.27574848
96,STARLINK-31801,31801,490.20,43.0003,0.000132,15.27574819
96,STARLINK-31391,31391,490.20,42.9968,0.000116,15.27574788
96,STARLINK-31090,31090,490.20,43.0004,0.000119,15.27574788
