shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
402,1,458.2573667780989,458.2573667780989,458.2573667780989,0.0,458.2573667780989,53.2082,53.2082,53.2082,0.0,53.2082,0.0004401,0.0,15.38305321,0.0
403,1,458.5851464512034,458.5851464512034,458.5851464512034,0.0,458.5851464512034,42.9994,42.9994,42.9994,0.0,42.9994,0.0010064,0.0,15.38194578,0.0
404,1,458.8629507053247,458.8629507053247,458.8629507053247,0.0,458.8629507053247,97.286,97.286,97.286,0.0,97.286,0.0002348,0.0,15.3810073,0.0
405,1,458.9680937585508,458.9680937585508,458.9680937585508,0.0,458.9680937585508,42.9996,42.9996,42.9996,0.0,42.9996,0.0001465,0.0,15.38065213,0.0
406,1,460.1135468856164,460.1135468856164,460.1135468856164,0.0,460.1135468856164,53.0375,53.0375,53.0375,0.0,53.0375,0.0002853,0.0,15.37678371,0.0
407,1,460.21789989606896,460.21789989606896,460.21789989606896,0.0,460.21789989606896,43.0006,43.0006,43.0006,0.0,43.0006,9.61e-05,0.0,15.37643137,0.0
408,1,460.5288856680063,460.5288856680063,460.5288856680063,0.0,460.5288856680063,42.9989,42.9989,42.9989,0.0,42.9989,0.001092,0.0,15.37538143,0.0
409,4,461.4506888850956,461.5626462266773,461.517611087673,0.04475007496157629,461.52855461945956,53.1585,53.2176,53.17455,0.02488096662109272,53.16105,0.00011977499999999998,1.1682117744655716e-05,15.372044122499998,0.00015102106134140108
410,1,461.7446270656483,461.7446270656483,461.7446270656483,0.0,461.7446270656483,53.1564,53.1564,53.1564,0.0,53.1564,7.09e-05,0.0,15.37127803,0.0
411,1,461.9594156648627,461.9594156648627,461.9594156648627,0.0,461.9594156648627,97.2861,97.2861,97.2861,0.0,97.2861,0.0002671,0.0,15.37055326,0.0
412,1,462.3875021632284,462.3875021632284,462.3875021632284,0.0,462.3875021632284,42.9999,42.9999,42.9999,0.0,42.9999,0.0001155,0.0,15.36910892,0.0
413,1,462.6065595701002,462.6065595701002,462.6065595701002,0.0,462.6065595701002,42.9972,42.9972,42.9972,0.0,42.9972,0.0013285,0.0,15.36836992,0.0
414,1,463.09179421590125,463.09179421590125,463.09179421590125,0.0,463.09179421590125,53.0717,53.0717,53.0717,0.0,53.0717,0.0001995,0.0,15.36673317,0.0
415,1,463.72715120054454,463.72715120054454,463.72715120054454,0.0,463.72715120054454,53.122,53.122,53.122,0.0,53.122,0.0001205,0.0,15.36459048,0.0
416,1,464.2197954091953,464.2197954091953,464.2197954091953,0.0,464.2197954091953,97.2854,97.2854,97.2854,0.0,97.2854,0.0001845,0.0,15.36292942,0.0
417,1,464.7928307043203,464.7928307043203,464.7928307043203,0.0,464.7928307043203,97.2856,97.2856,97.2856,0.0,97.2856,0.0001473,0.0,15.36099768,0.0
418,1,465.21085135794783,465.21085135794783,465.21085135794783,0.0,465.21085135794783,53.0352,53.0352,53.0352,0.0,53.0352,0.0003132,0.0,15.35958876,0.0
419,1,465.3732086637483,465.3732086637483,465.3732086637483,0.0,465.3732086637483,97.2843,97.2843,97.2843,0.0,97.2843,0.0001454,0.0,15.3590416,0.0
420,1,465.6480327447871,465.6480327447871,465.6480327447871,0.0,465.6480327447871,42.9993,42.9993,42.9993,0.0,42.9993,0.0001327,0.0,15.35811549,0.0
421,1,465.89887377646573,465.89887377646573,465.89887377646573,0.0,465.89887377646573,97.2843,97.2843,97.2843,0.0,97.2843,0.0001872,0.0,15.35727028,0.0
422,1,467.1787285869086,467.1787285869086,467.1787285869086,0.0,467.1787285869086,42.9957,42.9957,42.9957,0.0,42.9957,0.0008102,0.0,15.35295901,0.0
