shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
378,1,447.0685341300723,447.0685341300723,447.0685341300723,0.0,447.0685341300723,53.1595,53.1595,53.1595,0.0,53.1595,0.0001255,0.0,15.42093542,0.0
379,1,447.55245665757866,447.55245665757866,447.55245665757866,0.0,447.55245665757866,53.0487,53.0487,53.0487,0.0,53.0487,0.0001816,0.0,15.41929378,0.0
380,1,447.7563521672964,447.7563521672964,447.7563521672964,0.0,447.7563521672964,53.1587,53.1587,53.1587,0.0,53.1587,0.0001383,0.0,15.41860218,0.0
381,1,448.50007789391475,448.50007789391475,448.50007789391475,0.0,448.50007789391475,53.0454,53.0454,53.0454,0.0,53.0454,0.0003407,0.0,15.41607995,0.0
382,1,448.51319250750566,448.51319250750566,448.51319250750566,0.0,448.51319250750566,43.0008,43.0008,43.0008,0.0,43.0008,0.0001721,0.0,15.41603548,0.0
383,1,448.7754419826615,448.7754419826615,448.7754419826615,0.0,448.7754419826615,43.001,43.001,43.001,0.0,43.001,0.0001301,0.0,15.41514627,0.0
384,1,449.0221041315117,449.0221041315117,449.0221041315117,0.0,449.0221041315117,53.0371,53.0371,53.0371,0.0,53.0371,0.0003274,0.0,15.41430999,0.0
385,1,449.3043589087847,449.3043589087847,449.3043589087847,0.0,449.3043589087847,42.9928,42.9928,42.9928,0.0,42.9928,0.0018381,0.0,15.41335313,0.0
386,1,449.73083181280526,449.73083181280526,449.73083181280526,0.0,449.73083181280526,43.0004,43.0004,43.0004,0.0,43.0004,0.0001345,0.0,15.41190755,0.0
387,1,450.45208847309095,450.45208847309095,450.45208847309095,0.0,450.45208847309095,43.001,43.001,43.001,0.0,43.001,0.0001095,0.0,15.40946328,0.0
388,1,450.57812516269223,450.57812516269223,450.57812516269223,0.0,450.57812516269223,43.0008,43.0008,43.0008,0.0,43.0008,0.0001608,0.0,15.40903622,0.0
389,1,451.39225653478206,451.39225653478206,451.39225653478206,0.0,451.39225653478206,53.161,53.161,53.161,0.0,53.161,0.0003378,0.0,15.40627811,0.0
390,1,451.9190116959089,451.9190116959089,451.9190116959089,0.0,451.9190116959089,43.0008,43.0008,43.0008,0.0,43.0008,0.0001166,0.0,15.40449401,0.0
391,1,452.0921654260892,452.0921654260892,452.0921654260892,0.0,452.0921654260892,43.0005,43.0005,43.0005,0.0,43.0005,9.73e-05,0.0,15.40390762,0.0
392,1,452.61352668291784,452.61352668291784,452.61352668291784,0.0,452.61352668291784,53.1544,53.1544,53.1544,0.0,53.1544,0.0001857,0.0,15.40214224,0.0
393,1,453.76985286562103,453.76985286562103,453.76985286562103,0.0,453.76985286562103,53.161,53.161,53.161,0.0,53.161,0.0001297,0.0,15.39822801,0.0
394,1,454.1224643185851,454.1224643185851,454.1224643185851,0.0,454.1224643185851,53.1614,53.1614,53.1614,0.0,53.1614,0.0001804,0.0,15.39703473,0.0
395,1,455.4582105191221,455.4582105191221,455.4582105191221,0.0,455.4582105191221,53.233,53.233,53.233,0.0,53.233,0.0001332,0.0,15.3925158,0.0
396,1,455.8376029205492,455.8376029205492,455.8376029205492,0.0,455.8376029205492,42.9976,42.9976,42.9976,0.0,42.9976,0.0013874,0.0,15.39123269,0.0
397,1,456.3003898386323,456.3003898386323,456.3003898386323,0.0,456.3003898386323,42.9986,42.9986,42.9986,0.0,42.9986,0.0010288,0.0,15.38966778,0.0
398,2,456.3822317124568,456.4087764289179,456.39550407068737,0.013272358230551617,456.39550407068737,53.1611,53.1683,53.164699999999996,0.003600000000002268,53.164699999999996,0.00012595,2.4750000000000005e-05,15.389346185,4.4874999999500176e-05
399,1,457.3592265576317,457.3592265576317,457.3592265576317,0.0,457.3592265576317,53.2083,53.2083,53.2083,0.0,53.2083,0.0004231,0.0,15.38608833,0.0
400,1,457.8681626626476,457.8681626626476,457.8681626626476,0.0,457.8681626626476,42.9994,42.9994,42.9994,0.0,42.9994,0.0012001,0.0,15.38436834,0.0
401,1,458.42075888796626,458.42075888796626,458.42075888796626,0.0,458.42075888796626,53.159,53.159,53.159,0.0,53.159,0.000108,0.0,15.38250116,0.0
402,1,459.76291809598933,459.76291809598933,459.76291809598933,0.0,459.76291809598933,53.0356,53.0356,53.0356,0.0,53.0356,0.0002567,0.0,15.37796768,0.0
403,1,460.43228417793944,460.43228417793944,460.43228417793944,0.0,460.43228417793944,53.1671,53.1671,53.1671,0.0,53.1671,0.0001125,0.0,15.37570756,0.0
404,1,460.5598043164291,460.5598043164291,460.5598043164291,0.0,460.5598043164291,42.9962,42.9962,42.9962,0.0,42.9962,0.0013582,0.0,15.37527705,0.0
405,1,460.6861514193142,460.6861514193142,460.6861514193142,0.0,460.6861514193142,42.9999,42.9999,42.9999,0.0,42.9999,0.0001608,0.0,15.37485052,0.0
406,4,461.2203644793508,461.4863767713732,461.3483076689281,0.09978490303393965,461.3432447124942,53.1572,53.1613,53.159475,0.0015481844205376038,53.1597,0.00010132500000000001,2.289534614282999e-05,15.3726155025,0.000336769633976696
407,1,461.42479738417114,461.42479738417114,461.42479738417114,0.0,461.42479738417114,43.0003,43.0003,43.0003,0.0,43.0003,0.0001729,0.0,15.37235735,0.0
408,1,461.81589244111547,461.81589244111547,461.81589244111547,0.0,461.81589244111547,53.1677,53.1677,53.1677,0.0,53.1677,0.0001233,0.0,15.37103755,0.0
409,1,462.0966394375164,462.0966394375164,462.0966394375164,0.0,462.0966394375164,43.0004,43.0004,43.0004,0.0,43.0004,8.98e-05,0.0,15.37009025,0.0
410,1,462.13881176944506,462.13881176944506,462.13881176944506,0.0,462.13881176944506,53.0739,53.0739,53.0739,0.0,53.0739,0.0001247,0.0,15.36994796,0.0
411,1,462.40258069436186,462.40258069436186,462.40258069436186,0.0,462.40258069436186,43.0006,43.0006,43.0006,0.0,43.0006,0.0001447,0.0,15.36905805,0.0
412,1,462.8733975784153,462.8733975784153,462.8733975784153,0.0,462.8733975784153,53.071,53.071,53.071,0.0,53.071,0.0001852,0.0,15.36746981,0.0
413,1,463.0608320868014,463.0608320868014,463.0608320868014,0.0,463.0608320868014,42.9996,42.9996,42.9996,0.0,42.9996,0.000151,0.0,15.3668376,0.0
